user_id,status_id,created_at,screen_name,text,التصنيف,التفصيل,sentiment
840192995689406464,1309662273418530816,2020-09-26 01:13:12 UTC,S21mo,@PensionSA @PPA_Care السلام عليكم الحين انا مستفيدة راتب تقاعد هل ينقطع لو توظفت وظيفه فيها تأمينات؟؟,مستفيد,,negative
605624838,1309551785581973505,2020-09-25 17:54:10 UTC,kaser_mm,"@PPA_Care السلام عليكم ورحمه الله وبركاته لدي مده 
15 يوم في خدمتي هل يتم احتسابها وشكرا",مشترك,مدة الخدمة التي تحتسب في التقاعد,negative
2585131412,1309813823633854464,2020-09-26 11:15:25 UTC,hhhff20,@PensionSA @PPA_Care ممكن اعرف ليه انخصم من الراتب 400وزياده حاولت ادخل على قائمه الاستفسار بس ماتفتح معاي ممكن رد,متقاعد,,negative
2447360888,1309155554342862855,2020-09-24 15:39:41 UTC,ameerah9901,@PensionSA @PPA_Care لو سمحت انا تقاعدي مانزل وش السبب؟,متقاعد,,negative
839760762285539329,1309462619061997573,2020-09-25 11:59:51 UTC,hend49899935,@PensionSA @PPA_Care هذا اول راتب تقاعدي لي ولانزل اتواصل مع مين,متقاعد,,negative
4764902018,1309348761743826944,2020-09-25 04:27:25 UTC,Ee12111Alharbe,"@PensionSA @PPA_Care تحية وتقدير..
احب ان اقدم شكري وتقديري للمؤسسة علي الخدمات المقدمة لنا وجزاكم الله كل خير..
والله يحفظكم ويرعاكم",شكر,,negative
990325551188643843,1309345552912519173,2020-09-25 04:14:40 UTC,ghll505,@PensionSA @PPA_Care الى حد الان لم ينزل لي شي,متقاعد,,negative
986599067668172800,1309296701107245058,2020-09-25 01:00:33 UTC,isaad_abdulaziz,@PensionSA @PPA_Care لم يتم نزول الراتب,متقاعد,,negative
819871412148113408,1309172319177396228,2020-09-24 16:46:18 UTC,PerfectRMA,@PPA_Care الرجاء الرد مره اخرى ❤️,طلب على الخاص,,negative
819871412148113408,1309166282760216577,2020-09-24 16:22:19 UTC,PerfectRMA,@PPA_Care الرجاء الرد على الخاص,طلب على الخاص,,negative
3584665394,1309159339287076870,2020-09-24 15:54:44 UTC,rabeh22292,@PensionSA @PPA_Care شكرا لكم من القلب,شكر,,negative
4826927272,1309151327814144000,2020-09-24 15:22:54 UTC,fahad_fa435,@PPA_Care @PensionSA شكرا لكم,شكر,,negative
4826927272,1309149253290393605,2020-09-24 15:14:39 UTC,fahad_fa435,@PensionSA @PPA_Care في احد انخصم منه ٩٠٠ ريال مثلي,متقاعد,,negative
1283861273189457926,1309221595265798146,2020-09-24 20:02:07 UTC,sama01015,@toota_013 @PensionSA @PPA_Care انا انخصم حوالي 800 واكثر وانا مستفيدة من راتب زوجي المتوفي ولما نزل بعد 5 شهور كانوا خاصمين منه اكثر من 800 !!!!!!؟؟؟؟,مستفيد,,negative
999667902579175424,1309196780345659393,2020-09-24 18:23:30 UTC,hussain_20144,@PPA_Care @PensionSA رفعت الاستفسار متئ يتم الرد؟,معاملات,,negative
999667902579175424,1309183843467919362,2020-09-24 17:32:06 UTC,hussain_20144,@PensionSA @PPA_Care محتفلين الله يقويكم ويجعل ه البلد امنا مطمنا بقيادة حكامنا الله يطول أعمارهم ملكنا سلمان وولي عهدنا محمد💚💚🇸🇦... لكن عندي استفسار لماذا نزل الراتب التقاعدي ناقص!؟ هل هو خطا من البنك ام منكم؟,شكر,,negative
1208905923214954496,1300300846358573056,2020-08-31 05:14:14 UTC,abm1399,@PPA_Care @carmen__55 انا معلمة متقاعدة وإلى الآن لم تصلني رسالة نصية من مؤسسة التقاعد وأخاف يتأخر وماينزل لي التقاعد هالشهر .. مالعمل ؟,متقاعد,,negative
1208905923214954496,1300366629574971393,2020-08-31 09:35:38 UTC,abm1399,@PPA_Care @carmen__55 ارسلت الاسبوع الماضي وماردو الى الان,شكوى,,negative
1208905923214954496,1309248471929622529,2020-09-24 21:48:55 UTC,abm1399,@PPA_Care لو سمحت هل يستطيع المتقاعد شراء خدمة وإضافتها للخدمة حتى يزيد معاشه التقاعدي ؟!,مشترك,طلب ضم خدمة بعد التقاعد,negative
1208905923214954496,1303183948005150721,2020-09-08 04:10:39 UTC,abm1399,@PPA_Care @ISQyrkwGXysa2el @PensionSA أنا أيضاً متقاعدة بنفس التاريخ ومعاملتي من يوم الخميس عندكم قيد المراجعة متى يخلصو من مراجعتها حتى نستلم التقاعد مع الناس ؟!!!!,متقاعد,,negative
1208905923214954496,1300371369629282305,2020-08-31 09:54:28 UTC,abm1399,@PPA_Care @carmen__55 ممكن ترد على الخاص,طلب على الخاص,,negative
1208905923214954496,1303777494437367808,2020-09-09 19:29:12 UTC,abm1399,@PPA_Care @ISQyrkwGXysa2el @PensionSA ممكن الخاص,طلب على الخاص,,negative
1208905923214954496,1303320942958047232,2020-09-08 13:15:01 UTC,abm1399,@PPA_Care @ISQyrkwGXysa2el @PensionSA ارسلت استفسار من اكثر من اسبوعين ولا جاني رد,شكوى,,negative
1208905923214954496,1303341764795826176,2020-09-08 14:37:46 UTC,abm1399,@PPA_Care @ISQyrkwGXysa2el @PensionSA لو سمحت شوف الخاص,طلب على الخاص,,negative
1208905923214954496,1304020270315982849,2020-09-10 11:33:54 UTC,abm1399,"@PPA_Care @ISQyrkwGXysa2el @PensionSA الحمدلله تم التواصل معي هاتفياً واستكمال معاملتي . 
يعطيكم العافية مشكورين ..",شكر,,negative
2175576605,1309468669324537856,2020-09-25 12:23:54 UTC,iRashed_o,@PPA_Care هل من الممكن التواصل على الخاص ..,طلب على الخاص,,negative
2351964172,1309303030198734848,2020-09-25 01:25:42 UTC,assariyah,@PensionSA @PPA_Care ماذا يعني : ( حالة المعاش : مستمر ) عند الدخول لـ بيانات المستفيدين ؟!,مستفيد,,negative
1293865589753155585,1309218803293790209,2020-09-24 19:51:01 UTC,abuahme37039862,@PPA_Care هل ممكن للمستفيد تغيير حسابه البنكي عن طريق الخدمات الالكترونيه بالموقع؟,مستفيد,,negative
1293865589753155585,1309229296343568387,2020-09-24 20:32:43 UTC,abuahme37039862,@PPA_Care تم التفعيل,طلب على الخاص,,negative
880229039797129216,1309220034573668355,2020-09-24 19:55:55 UTC,Abeer43355,@PensionSA @PPA_Care السلام عليكم مانزلنا راتب التقاعد,متقاعد,,negative
887410265020563457,1308739449619132417,2020-09-23 12:06:14 UTC,HDQ1GW45Fm24LmZ,@PensionSA @PPA_Care متي موعد الراتب الخميس ولا الاخد,متقاعد,,negative
887410265020563457,1309149060117528576,2020-09-24 15:13:53 UTC,HDQ1GW45Fm24LmZ,@PensionSA @PPA_Care مشكور,شكر,,negative
794297436692946944,1309174988990304256,2020-09-24 16:56:55 UTC,SA33195413,@PensionSA @PPA_Care استفسار يا موسسة التقاعد,متقاعد,,negative
1298036287027339264,1309172919071801344,2020-09-24 16:48:41 UTC,AYX5Syz6lhh6Jps,@PensionSA @PPA_Care يالمؤسسه العامه ممكن تردون,متقاعد,,negative
1298036287027339264,1309176526324326406,2020-09-24 17:03:01 UTC,AYX5Syz6lhh6Jps,@PPA_Care @S0oma2231 @PensionSA ارسلي خاص,طلب على الخاص,,negative
4303185442,1309151214081318918,2020-09-24 15:22:26 UTC,Taalaal1231,@PPA_Care @tamyyoz @PensionSA السلام عليكم انا مانزل لي راتب التقاعد وش السبب,متقاعد,,negative
876586774256070657,1309152582133321733,2020-09-24 15:27:53 UTC,S0oma2231,@PensionSA @PPA_Care انا كان ينزل لي الف وميه وخواتي ٢ تزوجو ونزل لي اليوم ٨٣٤ هل السبب زواج خواتي ولاوش وضعكم!؟؟,مستفيد,,negative
876586774256070657,1309162939987959808,2020-09-24 16:09:02 UTC,S0oma2231,@PPA_Care @PensionSA راسلتكم ع الخاص,طلب على الخاص,,negative
611583505,1309435057619308544,2020-09-25 10:10:20 UTC,ksamohamadd,"@PPA_Care @toot91498 @alyami819 @PensionSA السلام عليكم ورحمة الله وبركاته
هل راتب التقاعد ينزل مع بعض في نفس الموعد الراتب التقاعدي مع التأمينات ام هناك مده بينها؟؟؟",متقاعد,,negative
1035569434092560385,1309234726448791552,2020-09-24 20:54:17 UTC,_l014,@PensionSA @PPA_Care ما نزل للحين !!,متقاعد,,negative
1153409511501246464,1309400204769140737,2020-09-25 07:51:50 UTC,Gogo35862345,@_122i @deepcover0 @PPA_Care لماذا الراتب ناقص,متقاعد,,negative
1303466338472656896,1309357172032262145,2020-09-25 05:00:51 UTC,mohamme86407924,@PensionSA @PPA_Care السلام ان مانزل لي بسبب أني ما أرفقت مشهد الدراسة وأرفقته الان من الموقع  متى ينزل لي راتب شهر سبتمبر ؟,مستفيد,,negative
1303466338472656896,1309225423021076480,2020-09-24 20:17:19 UTC,mohamme86407924,@PensionSA @PPA_Care السلام عليكم منزل لي الراتب ؟,متقاعد,,negative
1297630747998724096,1309124977430605826,2020-09-24 13:38:11 UTC,A12238A,"@PPA_Care 

هل يستفيد العاطل من تقاعد ابوه المتوفي الى ان يجد وظيفه؟",مستفيد,,negative
1158846641987817478,1309169523451473921,2020-09-24 16:35:12 UTC,sst_011,@PensionSA @PPA_Care السلام عليكم .. ما نزل لي معاش الوالد !,متقاعد,,negative
1259756810069774336,1308627705555021824,2020-09-23 04:42:12 UTC,zahrani123116,@PensionSA @PPA_Care بارك الله فيكم ... فانتم من أوائل المؤسسات بالخدمات الالكترونيه ... ولكننا نريد المزيد من الخصومات واتمنى يكون فيه خصومات على المدفوعات الحكوميه,متقاعد,,negative
1259756810069774336,1305990898317225989,2020-09-15 22:04:28 UTC,zahrani123116,@PensionSA هل هناك صرف للاعاشه من 33 إلى 35 ... دون مراجعة ديوان المظالم أو الجهات الاخرى,متقاعد,,negative
1002747910868602880,1309156347737518080,2020-09-24 15:42:50 UTC,moog55512,@PensionSA @PPA_Care اخوي ممكن ستفسار على الخاص,طلب على الخاص,,negative
1002747910868602880,1306189572221566976,2020-09-16 11:13:56 UTC,moog55512,@PPA_Care @HMVdwLkaDDZuwty الله يعطيك العافيه,شكر,,negative
1002747910868602880,1306166066469580800,2020-09-16 09:40:32 UTC,moog55512,@HMVdwLkaDDZuwty @PPA_Care هل المتقاعد عام 1436 تجيه بدل اعاشه وكيف اقدم عليهم,متقاعد,,negative
1221936045715005440,1309487099503095811,2020-09-25 13:37:08 UTC,WcJN8JxLBcjuuzh,@PPA_Care @A12238A كيف ارفق مشهد اني طالب في جامعة ام القرى,مستفيد,,negative
566654027,1309457293612851202,2020-09-25 11:38:41 UTC,saamisaa1,@PensionSA @PPA_Care رفعت الاوراق والمستندات عن طريق الفرع  لكي يوزع راتب الوالد الله يرحمه بيننا بالتساوي وان الراتب التقاعد لهذ الشهر لم ينزل  وابحث برقم المعاملة يقول  تحت الاجراء كم يبغى لها حتى ينزل الراتب,متقاعد,,negative
566654027,1309041436478889984,2020-09-24 08:06:13 UTC,saamisaa1,@PensionSA @PPA_Care مع العلم حنا مستفدين راتب المتقاعد المتوفى  لم يتم اشعارنا برسالة نصية حتى لكي نعلم متى يودع في حسابات المستفيدين من الورثة,متقاعد,,negative
566654027,1309047840463892482,2020-09-24 08:31:40 UTC,saamisaa1,@PPA_Care @PensionSA تم اعطاء فرع مؤسسة التقاعد بالقصيم كامل الاوراق والى الان لم يتم النزول في حساب المستفيدين كم يستغرق نزول راتب المتقاعد المتوفى للمستفيدين,مستفيد,,negative
566654027,1302358367298519040,2020-09-05 21:30:06 UTC,saamisaa1,@PPA_Care @beeb1410 @PensionSA لو سمحت  اسئل   الوالد توفى الله يرحمه   وعنده تقاعد معاش  ماهو  المطلوب لتجنب ايقاف المعاش التقاعد  هل تطلبوا حصر ورثة وشهادة الوفاة حتى لايتم ايقافه,مستفيد,,negative
566654027,1307429394017931265,2020-09-19 21:20:33 UTC,saamisaa1,@PensionSA @PPA_Care لو سمحت متى ينزل  راتب المتقاعد للمستفيدين,مستفيد,,negative
566654027,1308960725080125441,2020-09-24 02:45:30 UTC,saamisaa1,@PensionSA @PPA_Care السلام عليكم متى ينزل نصيب المستفيدين منزلك شهر  باي تاريخ,مستفيد,,negative
1301226675183779848,1309316108650979328,2020-09-25 02:17:40 UTC,w_7333,@PensionSA @PPA_Care خصمو الراتب علي الشهر ذا بدون اي مقدمات او تنبية برغم اني قبل شهر عطيتهم مشهد اني طالب للموظف حق المؤسسة وتم قبوله وبلغني ان المعاش بينزل واموري تمام ليش ما نزلوه بدون علم ؟؟؟؟؟,مستفيد,,negative
1245627126725750791,1309285637527408641,2020-09-25 00:16:35 UTC,o09wr9ComQJnuHU,@PensionSA @PPA_Care سلام عليكم بنسبة ل راتب المتقاعد المتوفي كيف أغير القائم على استلامه,مستفيد,,negative
892141046167203840,1309186895214260229,2020-09-24 17:44:13 UTC,hcb_7742,@PPA_Care ياليت تردون ع الخاص,طلب على الخاص,,negative
1056133856485654530,1309137512573677569,2020-09-24 14:28:00 UTC,Omabdullah117,@PensionSA @PPA_Care لوسمحت البارح نزل راتب التقاعد لحسابي ونصيب ولدي منه لم ينزل فما السبب?,مستفيد,,negative
1056133856485654530,1309306893463171072,2020-09-25 01:41:03 UTC,Omabdullah117,@PensionSA @PPA_Care نزل نصيبي فقط من معاش زوجي المتقاعد ونصيب ابني لم ينزل مالسبب ؟؟,مستفيد,,negative
1065686702537228288,1309498417052291072,2020-09-25 14:22:06 UTC,Ambigui47952937,@PensionSA @PPA_Care نزل راتب التقاعد ناقص هذا الشهر وتم ارسال رساله خاصه لكم ارجو منكم الرد علي,متقاعد,,negative
507681313,1309267513155477507,2020-09-24 23:04:34 UTC,8864T,@PensionSA @PPA_Care ابغى احجز موعد لانهاء اجراء رواتب ورثة في الموقع مافي وحاولت الحجز برقم هوية المتوفية لايقبل وحاولت الحجز على هويتي لا يوجد اي موعد الى غاية شهر 10 ميلادي فما الاجراء الصحيح الدي اتبعه؟؟ انا وكيل شرعي عن الورثة وانا من ضمن الورثة,مستفيد,,negative
733155793617453056,1309472229378404353,2020-09-25 12:38:02 UTC,t7bony22,@PensionSA @PPA_Care مانزل التقاعد ايش الحل ؟,متقاعد,,negative
2474283552,1309234257886404610,2020-09-24 20:52:26 UTC,gohzaaan,"@PensionSA @PPA_Care كيف يتم رفع رقم الحساب للمستفيد في موقع المؤسسة حاولت عن طريق الخدمات الإلكترونية ولكن لم اتمكن من ذلك  

اريد الخطوات جزاكم الله خير",مستفيد,,negative
4179009557,1308308795676921856,2020-09-22 07:34:58 UTC,ooka6_koka,@PPA_Care ممكن خاص للضرورة,طلب على الخاص,,negative
4179009557,1309120561172406272,2020-09-24 13:20:38 UTC,ooka6_koka,@PPA_Care ممكن خاص,طلب على الخاص,,negative
4179009557,1308106794422751233,2020-09-21 18:12:17 UTC,ooka6_koka,@PPA_Care الخاص من فضلكم,طلب على الخاص,,negative
491960421,1309190064774303744,2020-09-24 17:56:49 UTC,mody_alharthi,@PensionSA @PPA_Care لم ينزل المعاش التقاعدي الى الان,متقاعد,,negative
1191276105061273601,1309327133106483200,2020-09-25 03:01:29 UTC,Pdgd80VynXI0EIl,@PensionSA @PPA_Care سلام عليكم ما نزل راتب التقاعد لي ايش المشكله  !!!؟,متقاعد,,negative
938006925165432832,1309212541147664385,2020-09-24 19:26:08 UTC,KhalidAlsadrani,@PensionSA @PPA_Care شكرا الكم على حسن لاهتمام.,شكر,,negative
2801649001,1309159327744352262,2020-09-24 15:54:41 UTC,nooofuy22,@PPA_Care ارجو الرد للأهمية القصوى,طلب على الخاص,,negative
622325418,1309164707987759105,2020-09-24 16:16:04 UTC,abofasil200,@PensionSA @PPA_Care السلام عليكم. أبني فيصل المستفيد من راتب والدته رحمها الله لم يتم إيداعه لهذا الشهر. ولاأعلم السبب. أرجو إفادتنا. وشكراً,مستفيد,,negative
1257842635580063745,1309431170288037888,2020-09-25 09:54:53 UTC,Badriazo,@PensionSA @PPA_Care ليه ناقص ؟؟؟؟,متقاعد,,negative
527398164,1309365553690279937,2020-09-25 05:34:09 UTC,Y7AD2017,@mohamme86407924 @PensionSA @PPA_Care كيف ارفقته من الموقع؟,متقاعد,,negative
963072659859951616,1309372306683236352,2020-09-25 06:00:59 UTC,Maryam29291030,@PensionSA @PPA_Care لم ينزل لنا راتب التقاعد ماالسبب ؟؟,متقاعد,,negative
2510445484,1309468369683460096,2020-09-25 12:22:42 UTC,5Nora1435,@PPA_Care السلام عليكم ما سبب الخصم على المتقاعدين هالشهر ؟,متقاعد,,negative
1295388765498810375,1309147852128628736,2020-09-24 15:09:05 UTC,YOJD11,@PPA_Care @saamisaa1 @PensionSA متا تنزل الاعاشه حقت التقاعد الي من 1433 الى 1435,متقاعد,,negative
936572122352275456,1309247566144581632,2020-09-24 21:45:19 UTC,x_5388,"@PPA_Care @mohmmed1za @PensionSA السلام عليكم 
لم ينزل راتبي التقاعدي علمًا انه اول راتب",متقاعد,,negative
1140936847369146368,1309158378082635776,2020-09-24 15:50:54 UTC,abomohammef31,@PensionSA @PPA_Care السلام عليكم ورحمة الله. فيه واحد من المستفيدين من المعاش التقاعدي للمتوفى لم ينزل في حسابه لهذا اليوم مع انه قد تم رفع المستندات كاملة للجميع. فما السبب؟,مستفيد,,negative
1140936847369146368,1300788241885548545,2020-09-01 13:30:58 UTC,abomohammef31,@BadryiahS @PensionSA @PPA_Care تم تفعيل خاصية الرسائل,طلب على الخاص,,negative
1140936847369146368,1300746006489968641,2020-09-01 10:43:09 UTC,abomohammef31,"@BadryiahS @PensionSA @PPA_Care السلام عليكم .
ما هي المستندات المطلوبة للتقديم على صرف  المعاش التقاعدي للورثة ؟",مستفيد,,negative
2761318228,1309200965288030208,2020-09-24 18:40:08 UTC,__im100,@PensionSA @PPA_Care السلام عليكم لو سمحت مانزل لي التقاعد لشهر سبتمر للعلم اليوم محدث بيانات بموسسة التقاعد,متقاعد,,negative
1001935129848184832,1309071732263845888,2020-09-24 10:06:37 UTC,Asdxx125,"@ooz15 @wsaam9009 @PPA_Care @mtnahas
سعادة المحافظ نحن عائيلة ليس لدنيا دخل بعد الله الى الراتب التقاعد بسبب مشهد دراسي للمستفيد تم ايقافه عنا وللعلم تم تقديمه واللان له اسبوع لم يدرس الخدمة سئية اتمنا من سعادتكم النظر بالموضوع متضررين لدينا اجار سيتم اخراجنا ومعاشنا معلق",مستفيد,,negative
1001935129848184832,1302904167376224256,2020-09-07 09:38:54 UTC,Asdxx125,"@PPA_Care عندي طلب بالموقع مرفق   مشهد دراسي له ستت ايام تقريبا مادرس
الطلب كم بيجلس",مستفيد,,negative
1001935129848184832,1309168015553036288,2020-09-24 16:29:12 UTC,Asdxx125,@PPA_Care @ooz15 @wsaam9009 @mtnahas تم تواصل معكم خاص ويارب يجيب نتيجه 🙌 لنه فعلا متضررين والحال يعلم فيه الله,مستفيد,,negative
1001935129848184832,1309067006336008193,2020-09-24 09:47:50 UTC,Asdxx125,@PPA_Care @wsaam9009 مليون عشرين رساله لخدمة العملاء تم تنفيذ طلبكم وطلبي مركون واخرتهاء ايقاف الراتب الي يعرف ايميل المحافظ او احسابه يزودني,مستفيد,,negative
1084075219072049152,1309159317514391554,2020-09-24 15:54:38 UTC,qQdgU3LxsXnrIFC,@PensionSA @PPA_Care ويش والسبب اللي ما نزلت تقاعد,متقاعد,,negative
2475095321,1309336419576549377,2020-09-25 03:38:23 UTC,kloood780,@PensionSA @PPA_Care لم يتم ايداع راتب الوالد ممكن اعرف ايش السبب ؟ حسبنا الله نعم الوكيل كآفل الارزاق سبحآنه,متقاعد,,negative
1304336522758496256,1309152897687523337,2020-09-24 15:29:08 UTC,sony03378687,@PensionSA @PPA_Care انا مانزل لي شي هل باقي تنزلون !؟,مستفيد,,negative
737646337953529858,1309177099987673090,2020-09-24 17:05:18 UTC,AHM_Dd9,@PensionSA @PPA_Care لم يتم ايداع الراتب حتى هذه اللحظة ارجو التواصل,مستفيد,,negative
1262721246191591424,1309015496365355010,2020-09-24 06:23:09 UTC,wsaam9009,"@PPA_Care 
السلام عليكم ورحمة الله وبركاته
صباح الخير
م نزل التقاعد لي عسى ما السبب؟",مستفيد,,negative
1264261333605920777,1308826327387176961,2020-09-23 17:51:27 UTC,Thani09908453,@coMQHLlMvWIa4wI @PensionSA @PPA_Care يطلع لي الرجاء ادخال رقم السجل المدني بشكل صحيح كتبته صح نفس البطاقه ايش المشكله,مستفيد,,negative
539917409,1309050628371558402,2020-09-24 08:42:45 UTC,majas14,@PensionSA @PPA_Care متى ينزل راتب التقاعد اليوم او الاحد؟,متقاعد,,negative
1135084275395702784,1309024261835829248,2020-09-24 06:57:59 UTC,ghhhuyfvutdff1,@PPA_Care السلام عليكم ممكن استفسار نزل امس التقاعد ناقص ٦٠٠  ولا اعرف السبب؟,متقاعد,,negative
953973372324663298,1309110868412637187,2020-09-24 12:42:07 UTC,deroossii_,@PPA_Care ارسلت المطلوب,متقاعد,,negative
953973372324663298,1308918913971949572,2020-09-23 23:59:22 UTC,deroossii_,@PPA_Care ارجو الرد في الخاص,طلب على الخاص,,negative
1168107229360349184,1309017419772579841,2020-09-24 06:30:47 UTC,sQOxYRwQLATwgYd,@PPA_Care @n9_alharisi @PensionSA الرجاء التواصل على الخاص,طلب على الخاص,,negative
1651693952,1308881465770487808,2020-09-23 21:30:33 UTC,imeeade,@PensionSA @PPA_Care لييييش ناقص  راتب التقاعد وش المشكلة !؟؟؟,متقاعد,,negative
605419455,1309113887753633794,2020-09-24 12:54:07 UTC,iYousef_h,@Afajz @ooz15 @Asdxx125 @wsaam9009 @PPA_Care ما نزل لي حتى انا,مستفيد,,negative
830550630544470017,1309052194969317382,2020-09-24 08:48:58 UTC,_alll17,@majas14 @PensionSA @PPA_Care اغلب المستحقين نزل لهم اليوم .. انا ببنك البلاد والى الان ما نزل لي,مستفيد,,negative
3009799317,1307995695144730626,2020-09-21 10:50:49 UTC,SALEH_BIN_EID,@PensionSA @PPA_Care لدي معامله برقم 1442015845 نأمل منكم دعمنا في إنجازها بأسرع وقت ممكن وجزاكم الله خير,معاملات,,negative
3009799317,1308417663358599169,2020-09-22 14:47:34 UTC,SALEH_BIN_EID,@PPA_Care @PensionSA تم تفعيل خدمة الرسائل الخاصة,طلب على الخاص,,negative
3009799317,1308361306970484737,2020-09-22 11:03:38 UTC,SALEH_BIN_EID,@PPA_Care @PensionSA المعامله تظهر لدي بأنها مكتمله خدمة العملاء لا يعلمون متى يتم صرف المبلغ البريد الإلكتروني es@pension.gov.sa ردودهم غير دقيقه وعشوائيه نأمل انصافي عجزت عن التواصل مع شخص يجيبني بوضوح ولديه إلمام بالموضوع رقم المعامله 1442015845,معاملات,,negative
3330546913,1308885266581655553,2020-09-23 21:45:40 UTC,onlien99,@xlk21 @imeeade @PensionSA @PPA_Care ليش ناقص,متقاعد,,negative
412412048,1309105654020308993,2020-09-24 12:21:24 UTC,Musaad_1122,@PPA_Care تم التواصل على الخاص آمل منكم الرد,طلب على الخاص,,negative
577448745,1309118035391926272,2020-09-24 13:10:36 UTC,IBRAHIM_2362,@PPA_Care السلام عليكم، عندي مشكلة نزل فقط (ثلث) التقاعد لأهلي !!! أرجو المساعدة,مستفيد,,negative
836959421574041600,1308502740990078985,2020-09-22 20:25:38 UTC,s_m_a_y_2017,"@PensionSA @PPA_Care السلام عليكم ورحمة الله وبركاته 
احول اسجل في الموقع مو راضي يسجلني",موقع,,negative
1300211541397078017,1308473818902650881,2020-09-22 18:30:43 UTC,vipalrogi,@PPA_Care @PensionSA تم تفعيلها,طلب على الخاص,,negative
1300211541397078017,1308469388622860288,2020-09-22 18:13:07 UTC,vipalrogi,@PensionSA @PPA_Care إذا سألناكم عن الراتب تردون هذي رساله حساسه طيب عطوني علم علي الخاص جانا تقرحات من الانتظار,طلب على الخاص,,negative
1300211541397078017,1308210352325373954,2020-09-22 01:03:48 UTC,vipalrogi,@PensionSA علي الحديده متي ينزل الراتب نبي نحتفل باليوم الوطني,متقاعد,,negative
1078034877612785665,1309012952410972160,2020-09-24 06:13:02 UTC,Qwertyu80853087,@PPA_Care @PensionSA شكرآ لكم🙏🌹,شكر,,negative
1078034877612785665,1308748933854908417,2020-09-23 12:43:55 UTC,Qwertyu80853087,"@PensionSA @PPA_Care السلام عليكم
هل الراتب سوف ينزل هذه الليله شاكرآ ومقدرآ لكم",شكر,,negative
406771256,1309086648525783042,2020-09-24 11:05:53 UTC,EssaGoood,@PPA_Care السلام عليكم انا مستفيد ولم تصل الحواله امس مع العلم انه المستفيدين من عائلتي وصل اليهم! وفي الموقع مكتوب حالة الصرف مستمر.... حاب اعرف وش السالفه ؟ وماهي الخطوات اللي اعملها ؟,مستفيد,,negative
894960094626148353,1309028489295790080,2020-09-24 07:14:47 UTC,RNA277,السلام عليكم هل التقاعد يصرف لي من التامينات ام من صاحب العمل؟ @PPA_Care,مشترك,,negative
730291949584920576,1308689383051145217,2020-09-23 08:47:17 UTC,m8n8f,@PensionSA @PPA_Care الراتب بينزل الجمعه ولا الاحد,مستفيد,,negative
1172579991508398081,1308990982617272320,2020-09-24 04:45:44 UTC,Drbgsa104,@PPA_Care @NagedSaker @PensionSA الراتب مانزل اش السبب !؟,متقاعد,,negative
4396631860,1308466969113395202,2020-09-22 18:03:30 UTC,sahar_54_,@PensionSA @PPA_Care اتمنى الرد على استفساري بالخاص,طلب على الخاص,,negative
1251633195713466372,1308445343156244482,2020-09-22 16:37:34 UTC,iwi_fm,"@mtnahas 
أ. طلال

زعلان جدًا من المؤسسة @PensionSA .. 
المفروض أبناء الشهداء تفرحونهم باليوم الوطني، وتنزلون لهم راتبهم -لمن توقف عليهم هذا الشهر بسبب المشهد الدراسي أو غير ذلك- !
مو معقول أنحرم من فرحة اليوم الوطني! 
 @PPA_Care 

- @KingSalman - https://t.co/7XJ9cs7kNO",مستفيد,,negative
1210900892477558784,1308939303305850881,2020-09-24 01:20:23 UTC,nawaffff05,@be8448 @PcsGj @mohmmed1za @PensionSA @PPA_Care اخوي انا الراجحي ومانزل شي,مستفيد,,negative
1075702160531304448,1309028104166309888,2020-09-24 07:13:15 UTC,bashoo4040,@PPA_Care لو سمحت ردو ضروري امي ٤ شهور مانزل لها وتوني اكتشف انو عندها صرافتين وحده منهن قديمه وملغيه وانا حطيت ايبان الصرافه القديمه ؟ والبنك قالو الصرافه ملغيه مايوصلها شي وكلمتكم تقولون روحي للبنك !!,مستفيد,,negative
1230064613867302913,1308459278542438407,2020-09-22 17:32:56 UTC,2GY5l37WrucVSAe,@PPA_Care @QQu_Sara @PensionSA خاص,طلب على الخاص,,negative
871520039068999684,1309027229746290691,2020-09-24 07:09:46 UTC,Salma88151,@PPA_Care @Kh7_4 @anad77anad7 @PensionSA ممكن خاص,طلب على الخاص,,negative
897714949824413696,1309084274763673602,2020-09-24 10:56:27 UTC,Abdulmalik_MIJ,"@PPA_Care اللهم امين يارب الله يجزاك خير
بس وش وضع الراتب هل سيتم استرجاعة علم بأنها المستفيد الوحيد؟",مستفيد,,negative
897714949824413696,1308919169098936326,2020-09-24 00:00:23 UTC,Abdulmalik_MIJ,"@PPA_Care السلام عليكم ورحمة الله
توفت والدتي وهي المستفيد الوحيد من راتب التقاعد لوالدي رحمهم الله تفاجأت بنزول راتب التقاعد مع العلم ان لدي تبليغ الوفاة ماطريقة ابلاغكم بالوفاة لكي يتم ايقاف الراتب وهل سيتم استراجاع المبلغ؟ وشكراً",مستفيد,,negative
750474620,1308846919607816192,2020-09-23 19:13:17 UTC,jojy0760,@PensionSA @PPA_Care السلام عليكم متى ينزل التقاعد,متقاعد,,negative
1297116133397532672,1308902305262166017,2020-09-23 22:53:22 UTC,zmAS3579,@PPA_Care المعلمين المتقاعدين العام الماضي هل نزلت الرواتب,متقاعد,,negative
1246778600038322176,1308910857615806464,2020-09-23 23:27:21 UTC,Rze73,@PPA_Care ممكن ترد على الخاص,طلب على الخاص,,negative
